,Date,Entry,Side,Take,Stop
2403,1727183940000,0.109,LONG,0.10945,0.10882
2404,1727184600000,0.1086,SHORT,0.10803750000000001,0.108825
2405,1727185560000,0.10904,LONG,0.1097525,0.108755
2406,1727186520000,0.10831,SHORT,0.1075975,0.108595
2407,1727190180000,0.10715,SHORT,0.10654999999999999,0.10739
2409,1727190660000,0.10756,LONG,0.10816,0.10732
2410,1727192220000,0.10736,SHORT,0.1068725,0.107555
2411,1727194560000,0.1072,SHORT,0.10663750000000001,0.107425
2413,1727196540000,0.10733,LONG,0.10789249999999999,0.10710499999999999
2414,1727201820000,0.1086,SHORT,0.10803750000000001,0.108825
2415,1727202900000,0.10892,LONG,0.109445,0.10871
2416,1727202960000,0.10897,LONG,0.1094575,0.108775
2417,1727204280000,0.10873,SHORT,0.10835499999999999,0.10887999999999999
2418,1727205840000,0.10891,LONG,0.10921,0.10879000000000001
2419,1727206500000,0.10869,SHORT,0.1084275,0.10879499999999999
2420,1727207220000,0.10907,LONG,0.10937,0.10895
2421,1727209020000,0.10911,SHORT,0.1086225,0.109305
2422,1727212440000,0.10884,LONG,0.1091025,0.10873500000000001
2423,1727212980000,0.10865,SHORT,0.1083875,0.10875499999999999
2424,1727214780000,0.10875,LONG,0.10893749999999999,0.108675
2425,1727219520000,0.10956,SHORT,0.10911,0.10974
2426,1727221920000,0.1095,LONG,0.1097625,0.109395
2427,1727223600000,0.10922,SHORT,0.1088825,0.109355
2428,1727224320000,0.10973,LONG,0.11014249999999999,0.109565
2429,1727226480000,0.10995,LONG,0.110475,0.10974
2430,1727229120000,0.11001,SHORT,0.1095225,0.110205
2431,1727230980000,0.11027,LONG,0.11060750000000001,0.11013500000000001
2432,1727233080000,0.11015,SHORT,0.10985,0.11026999999999999
2433,1727237880000,0.11001,SHORT,0.1097475,0.11011499999999999
2434,1727242980000,0.1096,SHORT,0.109375,0.10969000000000001
2435,1727247300000,0.10867,SHORT,0.108445,0.10876000000000001
2436,1727249460000,0.10858,LONG,0.10887999999999999,0.10846
2437,1727252880000,0.10877,LONG,0.10907,0.10865000000000001
2438,1727255400000,0.10896,LONG,0.1091475,0.108885
2440,1727255880000,0.10871,SHORT,0.10852250000000001,0.108785
2441,1727259240000,0.10864,LONG,0.109015,0.10849
2442,1727263140000,0.10863,SHORT,0.1083675,0.108735
2443,1727263200000,0.10852,SHORT,0.1082575,0.108625
2444,1727263860000,0.10882,LONG,0.10912,0.1087
2445,1727266080000,0.10936,SHORT,0.10890999999999999,0.10954
2446,1727268240000,0.10943,LONG,0.10973,0.10931
2447,1727268600000,0.109,SHORT,0.1086625,0.109135
2448,1727272620000,0.10888,LONG,0.109405,0.10867
2449,1727274960000,0.10929,LONG,0.10985249999999999,0.109065
2450,1727275020000,0.10929,LONG,0.109815,0.10908
2451,1727277180000,0.10917,SHORT,0.10872,0.10935
2452,1727278440000,0.10906,SHORT,0.1085725,0.109255
2453,1727278740000,0.10969,LONG,0.11029,0.10944999999999999
2454,1727279460000,0.10892,SHORT,0.10832,0.10916000000000001
2455,1727281140000,0.10914,LONG,0.109665,0.10893
2456,1727283600000,0.1095,SHORT,0.1089375,0.109725
2457,1727288640000,0.10903,SHORT,0.10858,0.10921
2458,1727292900000,0.10968,LONG,0.11013,0.1095
2459,1727294340000,0.1093,SHORT,0.10896249999999999,0.10943499999999999
2460,1727294580000,0.10965,LONG,0.110025,0.1095
2462,1727298360000,0.10974,SHORT,0.1094025,0.109875
2463,1727299680000,0.1101,LONG,0.1104,0.10998000000000001
2464,1727301420000,0.10993,SHORT,0.109705,0.11002
2465,1727308800000,0.10817,LONG,0.1085825,0.108005
2466,1727315040000,0.1074,LONG,0.108,0.10715999999999999
2467,1727320560000,0.10856,LONG,0.10886,0.10844000000000001
2468,1727321100000,0.10825,SHORT,0.10795,0.10837
2469,1727322060000,0.10847,LONG,0.10876999999999999,0.10835
2470,1727325120000,0.10842,SHORT,0.108195,0.10851000000000001
2471,1727325600000,0.10867,LONG,0.108895,0.10858
2472,1727326260000,0.10838,SHORT,0.108155,0.10847000000000001
2473,1727327460000,0.10868,LONG,0.1089425,0.108575
2474,1727336820000,0.11304,SHORT,0.112365,0.11331000000000001
2475,1727338440000,0.11296,SHORT,0.1124725,0.113155
2476,1727338560000,0.11345,LONG,0.11401249999999999,0.11322499999999999
2477,1727338620000,0.11348,LONG,0.11404249999999999,0.113255
2478,1727341020000,0.11359,SHORT,0.112915,0.11386
2479,1727343540000,0.11363,LONG,0.11419249999999999,0.11340499999999999
2480,1727344680000,0.11323,SHORT,0.1128175,0.113395
2482,1727345280000,0.11361,LONG,0.1140225,0.113445
2483,1727348760000,0.11412,SHORT,0.11352,0.11436
2484,1727353740000,0.11358,LONG,0.1140675,0.113385
2485,1727356860000,0.11393,SHORT,0.11348,0.11411
2487,1727357760000,0.11427,LONG,0.11494499999999999,0.11399999999999999
2488,1727359200000,0.11443,LONG,0.11514250000000001,0.11414500000000001
2489,1727361300000,0.11466,LONG,0.1156725,0.114255
2490,1727361360000,0.1149,LONG,0.11595,0.11448
2491,1727362680000,0.11411,SHORT,0.11306000000000001,0.11453
2492,1727363100000,0.11528,LONG,0.11644249999999999,0.114815
2493,1727364240000,0.11475,SHORT,0.113925,0.11508
2494,1727364660000,0.11568,LONG,0.11665500000000001,0.11529
2495,1727369640000,0.1182,LONG,0.1190625,0.117855
2496,1727371680000,0.11861,SHORT,0.11756,0.11903
2497,1727385720000,0.11661,LONG,0.117285,0.11634
2498,1727386680000,0.11651,LONG,0.1170725,0.116285
2499,1727392200000,0.11725,SHORT,0.11687499999999999,0.11739999999999999
2500,1727393880000,0.11735,LONG,0.11802499999999999,0.11707999999999999
2501,1727397120000,0.11841,LONG,0.11923500000000001,0.11808
2502,1727397840000,0.11757,SHORT,0.11685749999999999,0.11785499999999999
2503,1727399040000,0.11825,LONG,0.11892499999999999,0.11797999999999999
2504,1727400840000,0.11805,SHORT,0.11711250000000001,0.118425
2505,1727403240000,0.11735,SHORT,0.116825,0.11756
2506,1727405400000,0.11728,LONG,0.117655,0.11713
2507,1727406060000,0.11684,SHORT,0.1164275,0.117005
2508,1727406780000,0.11716,LONG,0.11761,0.11698
2509,1727414580000,0.12098,LONG,0.12173,0.12068000000000001
2510,1727420880000,0.12251,SHORT,0.12179749999999999,0.12279499999999999
2511,1727426640000,0.1234,SHORT,0.12242499999999999,0.12379
2512,1727428680000,0.12383,LONG,0.12450499999999999,0.12355999999999999
2513,1727431620000,0.1235,SHORT,0.1227875,0.12378499999999999
2514,1727433060000,0.12365,LONG,0.1244,0.12335
2515,1727433360000,0.12284,SHORT,0.12205250000000001,0.123155
2516,1727434080000,0.12346,LONG,0.124285,0.12313
2517,1727434620000,0.12276,SHORT,0.12189749999999999,0.12310499999999999
2518,1727438460000,0.12247,LONG,0.122995,0.12226
2520,1727439660000,0.12195,SHORT,0.121125,0.12228
2521,1727440320000,0.1228,LONG,0.1235875,0.12248500000000001
2522,1727444220000,0.12355,SHORT,0.1225,0.12397
2523,1727445600000,0.12441,LONG,0.12542250000000002,0.124005
2524,1727449620000,0.12626,SHORT,0.12494750000000002,0.126785
2525,1727451660000,0.12628,LONG,0.1272175,0.12590500000000002
2526,1727452740000,0.12646,LONG,0.12750999999999998,0.12603999999999999
2528,1727454000000,0.12601,SHORT,0.12514750000000002,0.12635500000000002
2529,1727460840000,0.1234,SHORT,0.12279999999999999,0.12364
2530,1727463120000,0.12373,LONG,0.12421750000000001,0.123535
2531,1727464440000,0.12371,SHORT,0.1232225,0.123905
2532,1727466000000,0.12375,SHORT,0.123225,0.12396
2535,1727467260000,0.12406,LONG,0.1246225,0.123835
2536,1727467500000,0.1236,SHORT,0.12303750000000001,0.123825
2537,1727469000000,0.12378,LONG,0.12423000000000001,0.1236
2538,1727469960000,0.12353,SHORT,0.123155,0.12368
2539,1727472540000,0.1234,SHORT,0.12306249999999999,0.12353499999999999
2540,1727474340000,0.12353,LONG,0.123755,0.12344
2541,1727474760000,0.12299,SHORT,0.1225775,0.123155
2542,1727475480000,0.12359,LONG,0.1240025,0.123425
2543,1727479320000,0.1238,SHORT,0.12342499999999999,0.12394999999999999
2544,1727482320000,0.124,LONG,0.1246,0.12376
2545,1727483400000,0.12348,SHORT,0.12284250000000001,0.12373500000000001
2546,1727483940000,0.12383,LONG,0.1244675,0.12357499999999999
2547,1727487060000,0.12395,SHORT,0.12338750000000001,0.12417500000000001
2548,1727488080000,0.1239,SHORT,0.12329999999999999,0.12414
2549,1727489640000,0.12433,LONG,0.1249675,0.12407499999999999
2550,1727493060000,0.12536,SHORT,0.1246475,0.125645
2551,1727494620000,0.126,LONG,0.126675,0.12573
2552,1727496540000,0.12536,SHORT,0.1246475,0.125645
2553,1727497440000,0.12587,LONG,0.1264325,0.125645
2554,1727498760000,0.12553,SHORT,0.125005,0.12574
2555,1727511840000,0.12204,LONG,0.1231275,0.12160499999999999
2556,1727513460000,0.12118,SHORT,0.1203175,0.121525
2557,1727515620000,0.1212,LONG,0.1220625,0.120855
2558,1727518200000,0.12187,LONG,0.1224325,0.121645
2559,1727523540000,0.12354,LONG,0.12414,0.12329999999999999
2561,1727525580000,0.12353,SHORT,0.122855,0.12380000000000001
2562,1727529900000,0.12296,LONG,0.1235975,0.122705
2563,1727538660000,0.13024,SHORT,0.1291525,0.13067499999999999
2564,1727539620000,0.13098,LONG,0.13195500000000002,0.13059
2565,1727540400000,0.13003,SHORT,0.12890500000000002,0.13048
2566,1727540940000,0.13133,LONG,0.1326425,0.130805
2567,1727541300000,0.12986,SHORT,0.12851,0.13040000000000002
2568,1727544420000,0.12934,LONG,0.1301275,0.129025
2569,1727545680000,0.1294,LONG,0.1301125,0.12911499999999998
2570,1727546820000,0.12931,LONG,0.12994750000000002,0.129055
2571,1727552280000,0.13035,SHORT,0.1296375,0.130635
2572,1727554800000,0.13033,LONG,0.1308175,0.130135
2573,1727556720000,0.13032,SHORT,0.129795,0.13052999999999998
2574,1727559420000,0.12936,LONG,0.130335,0.12897
2575,1727560980000,0.12909,LONG,0.12972750000000002,0.128835
2576,1727561280000,0.12837,SHORT,0.127695,0.12864
2577,1727562060000,0.12908,LONG,0.129755,0.12881
2578,1727563500000,0.12896,LONG,0.129485,0.12875
2580,1727564220000,0.12864,SHORT,0.12819,0.12882000000000002
2581,1727567220000,0.12809,LONG,0.1285775,0.127895
2582,1727568120000,0.12751,SHORT,0.12676,0.12781
2583,1727568960000,0.12837,LONG,0.129195,0.12804000000000001
2584,1727570160000,0.12804,SHORT,0.1271775,0.128385
2585,1727572320000,0.12744,SHORT,0.126615,0.12777
2587,1727573100000,0.12794,LONG,0.128765,0.12761
2588,1727577360000,0.12874,SHORT,0.1279525,0.129055
2589,1727577900000,0.12933,LONG,0.130005,0.12906
2590,1727579100000,0.12925,SHORT,0.1285,0.12955
2591,1727581800000,0.12895,LONG,0.1294375,0.128755
2592,1727582820000,0.12869,SHORT,0.1282025,0.128885
2593,1727585460000,0.12831,SHORT,0.127635,0.12858
2594,1727587260000,0.12847,LONG,0.1289575,0.128275
2595,1727588100000,0.1277,SHORT,0.12710000000000002,0.12794
2596,1727590740000,0.12723,SHORT,0.1265925,0.12748500000000001
2598,1727593740000,0.12695,LONG,0.1275125,0.126725
2599,1727594460000,0.12636,SHORT,0.125835,0.12657
2600,1727597460000,0.1263,LONG,0.1270125,0.126015
2601,1727598120000,0.12565,SHORT,0.12497500000000002,0.12592
2602,1727599020000,0.12621,LONG,0.12680999999999998,0.12597
2603,1727600640000,0.12629,LONG,0.12677750000000002,0.126095
2605,1727603760000,0.12629,SHORT,0.1258025,0.12648500000000001
2606,1727604780000,0.12621,SHORT,0.125685,0.12641999999999998
2607,1727606700000,0.12612,LONG,0.12657000000000002,0.12594
2608,1727608920000,0.12637,SHORT,0.12592,0.12655000000000002
2609,1727609880000,0.12669,LONG,0.12706499999999998,0.12653999999999999
2611,1727611860000,0.12661,SHORT,0.12616,0.12679
2612,1727611920000,0.12653,SHORT,0.12608,0.12671000000000002
2613,1727613900000,0.12664,LONG,0.127165,0.12643000000000001
2614,1727614440000,0.12602,SHORT,0.12542,0.12625999999999998
2615,1727615820000,0.12618,LONG,0.1271925,0.125775
2616,1727616480000,0.12551,SHORT,0.12461000000000001,0.12587
2617,1727617380000,0.12609,LONG,0.12676500000000002,0.12582000000000002
2618,1727622780000,0.1249,SHORT,0.1241125,0.125215
2619,1727623020000,0.12567,LONG,0.1265325,0.125325
2620,1727625960000,0.12527,SHORT,0.12466999999999999,0.12550999999999998
2621,1727627580000,0.12531,SHORT,0.12463500000000001,0.12558
2622,1727628600000,0.1256,LONG,0.126275,0.12533
2623,1727632560000,0.12643,LONG,0.12702999999999998,0.12619
2624,1727632620000,0.12667,LONG,0.1272325,0.126445
2625,1727635260000,0.12678,LONG,0.12719250000000001,0.126615
2626,1727636580000,0.12684,LONG,0.12725250000000002,0.126675
2628,1727636820000,0.12685,LONG,0.1272625,0.126685
2629,1727640780000,0.12691,SHORT,0.1259725,0.12728499999999998
2630,1727642580000,0.12696,SHORT,0.12636,0.12719999999999998
2631,1727644800000,0.1271,LONG,0.1275875,0.126905
2632,1727645640000,0.12681,SHORT,0.1263975,0.126975
2633,1727647320000,0.127,LONG,0.127375,0.12685
2634,1727648040000,0.12656,SHORT,0.1258475,0.126845
2635,1727649780000,0.12607,SHORT,0.12535749999999998,0.126355
2636,1727649840000,0.12576,SHORT,0.1250475,0.12604500000000002
2637,1727657400000,0.12322,LONG,0.1242325,0.122815
2638,1727658960000,0.12308,SHORT,0.12203,0.1235
2639,1727659800000,0.12373,LONG,0.12455500000000001,0.12340000000000001
2640,1727660880000,0.12298,SHORT,0.1221175,0.123325
2641,1727664180000,0.12229,LONG,0.123115,0.12196
2642,1727664900000,0.12147,SHORT,0.12072,0.12176999999999999
2643,1727666880000,0.12142,LONG,0.1222075,0.121105
2644,1727669700000,0.12177,SHORT,0.12120750000000001,0.121995
2645,1727677560000,0.12248,SHORT,0.12195500000000001,0.12269000000000001
2646,1727680320000,0.12259,LONG,0.123115,0.12238
2647,1727682240000,0.12239,SHORT,0.1219775,0.122555
2648,1727683020000,0.12254,LONG,0.12295249999999999,0.122375
2649,1727683800000,0.12227,SHORT,0.1217825,0.122465
2650,1727686020000,0.12199,SHORT,0.12139,0.12223
2651,1727688660000,0.12166,LONG,0.12226000000000001,0.12142
2652,1727688960000,0.12116,SHORT,0.12056,0.12140000000000001
2653,1727694360000,0.11906,SHORT,0.1184225,0.119315
2654,1727694720000,0.11987,LONG,0.120545,0.1196
2655,1727696880000,0.11984,SHORT,0.1193525,0.120035
2656,1727697840000,0.12021,LONG,0.12077249999999999,0.119985
2657,1727698500000,0.11959,SHORT,0.1189525,0.11984500000000001
2658,1727700720000,0.12013,LONG,0.1206925,0.119905
2659,1727703660000,0.11998,SHORT,0.11938,0.12022000000000001
2660,1727703720000,0.12004,SHORT,0.11943999999999999,0.12028
2661,1727707260000,0.11927,LONG,0.1200575,0.118955
2662,1727708280000,0.11904,LONG,0.1196775,0.118785
2663,1727708520000,0.11918,LONG,0.11985499999999999,0.11890999999999999
2664,1727709060000,0.11856,SHORT,0.1178475,0.11884499999999999
2665,1727709420000,0.11934,LONG,0.120015,0.11907
2666,1727710500000,0.11901,SHORT,0.11841,0.11925000000000001
2667,1727716680000,0.11711,LONG,0.11771000000000001,0.11687
2668,1727717880000,0.1172,LONG,0.1178,0.11696
2669,1727721720000,0.11714,LONG,0.1178525,0.116855
2670,1727724480000,0.11739,SHORT,0.11693999999999999,0.11757
2671,1727726760000,0.11768,LONG,0.118205,0.11747
2673,1727736900000,0.11629,LONG,0.1169275,0.116035
2674,1727737140000,0.11574,SHORT,0.115065,0.11601
2675,1727741220000,0.11437,LONG,0.1153825,0.113965
2677,1727741940000,0.1136,SHORT,0.11255000000000001,0.11402000000000001
2678,1727742540000,0.1146,LONG,0.11591249999999999,0.114075
2679,1727747520000,0.11589,SHORT,0.11529,0.11613000000000001
2680,1727750100000,0.11577,LONG,0.116295,0.11556
2681,1727756040000,0.11706,SHORT,0.1165725,0.117255
2682,1727756580000,0.11734,LONG,0.1178275,0.117145
2683,1727759400000,0.11759,SHORT,0.117065,0.1178
2684,1727762520000,0.11765,LONG,0.118025,0.11750000000000001
2686,1727766660000,0.11793,SHORT,0.1175175,0.11809499999999999
2687,1727767560000,0.11837,LONG,0.1187825,0.118205
2688,1727769600000,0.11826,SHORT,0.11796000000000001,0.11838
2689,1727771580000,0.11828,LONG,0.11869249999999999,0.118115
2690,1727772060000,0.11788,SHORT,0.1174675,0.118045
2691,1727773560000,0.11808,LONG,0.118455,0.11793000000000001
2692,1727775420000,0.11786,SHORT,0.1175225,0.117995
2693,1727776500000,0.11806,LONG,0.1183225,0.117955
2694,1727776740000,0.11785,SHORT,0.11755,0.11796999999999999
2695,1727779200000,0.11799,LONG,0.1184025,0.117825
2696,1727782020000,0.11813,SHORT,0.1177175,0.118295
2697,1727785800000,0.11783,SHORT,0.1173425,0.118025
2698,1727785860000,0.11762,SHORT,0.1171325,0.117815
2699,1727791500000,0.1151,LONG,0.1163,0.11462
2700,1727791800000,0.11401,SHORT,0.1126225,0.114565
